name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,ADD,DEL,CADD,CDEL,bugs
fr.jayasoft.ivy.filter.OrFilter,4,1,0,2,6,0,1,1,4,0.33333334,35,1,2,0,0.5,0,0,7.25,1,1,-,0,0,-,0
fr.jayasoft.ivy.event.resolve.EndResolveEvent,2,3,0,4,3,0,1,4,2,1,17,0.5,1,0.9285714,0.6,0,0,6.5,2,1,-,0,0,-,0
fr.jayasoft.ivy.ant.IvyConfigure,19,4,0,12,57,125,3,12,15,0.8333333,326,1,0,0.7721519,0.34210527,1,1,15.842105,7,1,-,1,2,-,0
fr.jayasoft.ivy.namespace.MRIDTransformationRule,5,1,0,9,20,2,3,6,5,0.625,89,1,1,0,0.53333336,0,0,16.4,6,1,-,0,0,-,0
fr.jayasoft.ivy.conflict.StrictConflictException,4,4,0,2,8,6,2,0,4,2,20,0,0,1,0.6666667,0,0,4,1,1,-,0,0,-,0
fr.jayasoft.ivy.event.resolve.ResolveDependencyEvent,3,2,2,7,10,0,2,5,2,0.5,38,1,2,0.85714287,0.46666667,0,0,11,1,1,-,0,0,-,0
fr.jayasoft.ivy.external.m2.PomModuleDescriptorParser,9,2,0,12,29,30,3,10,5,0.90625,242,0.75,3,0.125,0.21875,1,1,25.444445,17,1,-,0,0,-,1
fr.jayasoft.ivy.status.Status,6,1,0,1,7,3,1,0,6,0.6,34,1,0,0,0.5555556,0,0,4.3333335,1,1,-,0,0,-,0
fr.jayasoft.ivy.resolver.FileSystemResolver,5,5,1,4,11,10,1,0,4,2,28,0,0,0.96850395,0.6,1,1,4.6,1,1,-,1,0,-,0
fr.jayasoft.ivy.repository.Resource,7,1,0,38,7,21,38,0,7,2,7,0,0,0,0.5714286,0,0,0,4,1,-,1,1,-,0
fr.jayasoft.ivy.matcher.ExactPatternMatcher$ExactMatcher,3,1,0,2,5,1,1,1,3,0.5,26,1,0,0,0.8333333,0,0,7.3333335,-,0,-,-,0,-,0
fr.jayasoft.ivy.url.URLHandler,11,1,0,13,12,55,11,2,10,1,20,0,1,0,0.52,0,0,0.72727275,1,1,-,1,1,-,0
fr.jayasoft.ivy.AbstractArtifact,10,1,2,5,41,45,2,3,10,2,173,0,0,0,0.46666667,1,1,16.3,2,1,-,1,0,-,0
fr.jayasoft.ivy.ant.IvyInfo,4,4,0,9,37,0,0,9,4,0,190,1,0,0.953125,0.625,3,5,46.25,3,2,-,0,0,-,0
fr.jayasoft.ivy.Main,8,1,0,29,103,28,0,29,2,2,1168,0,0,0,0.2857143,0,0,145,18,1,-,1,4,-,0
fr.jayasoft.ivy.event.resolve.ResolveEvent,2,2,2,5,5,0,2,3,1,0.5,24,1,1,0.9230769,0.6,0,0,10,3,1,-,0,0,-,0
fr.jayasoft.ivy.MDArtifact,12,2,0,9,21,34,4,5,12,0.77272725,150,1,2,0.47368422,0.31666666,1,8,10.833333,2,1,-,1,0,-,0
fr.jayasoft.ivy.external.m2.PomModuleDescriptorParser$Parser,7,3,0,21,64,0,1,21,5,0.6333333,564,1,2,0.875,0.26785713,2,4,78.14286,-,0,-,-,0,-,0
fr.jayasoft.ivy.ant.IvyConvertPom,6,4,0,7,22,0,0,7,6,0.4,141,1,0,0.92424244,0.6666667,1,1,22.166666,3,1,-,0,0,-,0
fr.jayasoft.ivy.resolver.DualResolver,15,2,0,11,39,0,1,0,15,0.54761904,217,1,2,0.7358491,0.22222222,1,2,13.266666,6,1,-,1,2,-,0
fr.jayasoft.ivy.resolver.SFTPResolver,3,6,0,3,7,3,0,0,3,2,17,0,0,0.9851852,1,1,1,4.6666665,3,1,-,0,0,-,0
fr.jayasoft.ivy.xml.XmlReportParser,8,1,0,10,27,28,5,0,4,2,198,0,0,0,0.71875,0,0,23.75,13,1,-,1,1,-,0
fr.jayasoft.ivy.parser.ModuleDescriptorParser,4,1,0,12,4,6,11,3,4,2,4,0,0,0,0.5,0,0,0,2,1,-,0,0,-,1
fr.jayasoft.ivy.ant.IvyRetrieve,8,5,0,6,28,0,0,6,8,0.61904764,110,1,0,0.92391306,0.45833334,1,2,12.375,12,2,-,1,4,-,0
fr.jayasoft.ivy.extendable.DefaultExtendableItem,5,2,1,4,9,10,3,1,5,2,31,0,0,0.75,0.5,1,2,5.2,1,1,-,0,0,-,0
fr.jayasoft.ivy.resolver.ResolvedModuleRevisionProxy,9,1,0,6,18,0,2,0,9,0.5,65,0.5,2,0,0.4074074,0,0,6,4,1,-,0,0,-,0
fr.jayasoft.ivy.namespace.NamespaceTransformer,2,1,0,11,2,1,10,1,2,2,2,0,0,0,0.75,0,0,0,2,1,-,0,0,-,0
fr.jayasoft.ivy.ant.AntCallTrigger,10,2,0,10,41,15,0,10,8,0.6944444,214,1,0,0.5,0.4,0,0,20,3,1,-,0,0,-,0
fr.jayasoft.ivy.ant.IvyArtifactReport,21,4,0,12,102,160,0,12,13,0.85,782,1,0,0.75308645,0.17857143,3,6,36,7,2,-,0,0,-,0
fr.jayasoft.ivy.latest.LatestLexicographicStrategy,2,3,0,3,5,0,1,2,1,0,15,1,0,1,1,0,0,6,1,1,-,1,0,-,0
fr.jayasoft.ivy.conflict.FixedConflictManager,3,2,0,4,19,0,1,3,3,0,57,1,0,0.71428573,0.5,0,0,17.666666,0,0,-,1,0,-,0
fr.jayasoft.ivy.DefaultModuleRevision,12,1,0,8,19,44,4,4,12,0.8333333,85,1,3,0,0.2361111,1,1,5.5833335,2,1,-,1,1,-,0
fr.jayasoft.ivy.resolver.VfsResolver,5,5,0,4,18,8,1,0,4,0.5,78,1,0,0.97619045,0.625,2,2,14.2,2,1,-,0,0,-,0
fr.jayasoft.ivy.repository.vsftp.VsftpRepository,54,2,0,15,138,1241,7,0,16,0.8773585,1573,1,1,0.26760563,0.20545073,1,1,27.796297,13,1,-,0,0,-,0
fr.jayasoft.ivy.version.Match,12,1,0,8,30,54,1,0,10,0.84090906,169,1,0,0,0.5,0,0,12.75,1,1,-,0,0,-,0
fr.jayasoft.ivy.ant.IvyConfigure$Credentials,9,1,0,1,11,28,1,1,9,0.875,47,1,0,0,0.7222222,0,0,3.7777777,-,0,-,-,0,-,0
fr.jayasoft.ivy.event.download.EndArtifactDownloadEvent,3,3,0,8,15,0,1,7,3,0.8333333,78,0.6666667,2,0.875,0.44444445,0,0,24,3,1,-,0,0,-,0
fr.jayasoft.ivy.ant.IvyBuildNumber,22,4,0,9,54,149,0,9,18,0.85119045,558,1,0,0.74390244,0.530303,0,0,24,3,1,-,0,0,-,0
fr.jayasoft.ivy.tools.analyser.JarJarDependencyAnalyser,3,1,0,11,40,1,1,0,3,0,212,1,0,0,0.41666666,0,0,69.333336,1,1,-,0,0,-,0
fr.jayasoft.ivy.xml.XmlModuleDescriptorUpdater$1$1,2,2,0,2,16,0,1,0,1,0,118,0,1,0.9444444,0.625,1,1,57,-,0,-,-,0,-,0
fr.jayasoft.ivy.ant.AntBuildTrigger,13,2,0,10,50,46,0,10,10,0.78333336,267,1,0,0.42857143,0.32307693,0,0,19.153847,4,1,-,0,0,-,0
fr.jayasoft.ivy.resolver.BasicResolver,46,2,1,47,229,957,4,0,24,0.9355556,2754,0.9,1,0.4698795,0.11929824,2,4,58.652172,57,3,-,1,12,-,0
fr.jayasoft.ivy.Ivy,205,1,0,154,583,20326,84,98,179,0.96930945,8095,0.9782609,7,0,0.068627454,0,0,38.263416,120,2,-,1,36,-,3
fr.jayasoft.ivy.Configuration,13,3,0,12,26,48,10,3,12,0.6333333,242,1,1,0.54545456,0.22222222,1,1,17.23077,5,1,-,1,1,-,0
fr.jayasoft.ivy.repository.vsftp.VsftpRepository$4,2,1,0,4,6,0,1,0,1,0,17,0,1,0,0.6666667,0,0,7,-,0,-,-,0,-,0
fr.jayasoft.ivy.resolver.CacheResolver,13,6,0,17,61,72,1,0,11,0.6666667,380,1,0,0.9202899,0.20769231,4,6,28.153847,5,1,-,0,0,-,0
fr.jayasoft.ivy.tools.analyser.DependencyAnalyser,1,1,0,4,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,-,0,0,-,0
fr.jayasoft.ivy.namespace.MRIDTransformationRule$1,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,-,0,-,-,0,-,0
fr.jayasoft.ivy.xml.XmlModuleDescriptorWriter,3,1,0,16,65,3,5,0,2,2,877,0,0,0,0.41666666,0,0,291.33334,7,1,-,1,2,-,1
fr.jayasoft.ivy.repository.ssh.SshCache$Entry$1,2,1,0,6,7,0,1,6,1,0.5,25,0,2,0,0.625,0,0,10.5,-,0,-,-,0,-,0
fr.jayasoft.ivy.namespace.Namespace$1,3,1,0,5,13,0,1,5,2,0,48,0,1,0,0.5555556,0,0,14.666667,-,0,-,-,0,-,0
fr.jayasoft.ivy.ant.IvyVar,13,4,0,3,34,68,0,3,12,0.8333333,191,1,0,0.8356164,0.4871795,0,0,13.307693,1,1,-,1,0,-,0
fr.jayasoft.ivy.resolver.URLResolver,2,5,2,5,5,1,2,0,2,2,12,0,0,0.9919355,1,1,1,5,0,0,-,1,0,-,0
fr.jayasoft.ivy.repository.ssh.RemoteScpException,4,3,0,2,8,6,2,0,4,1.3333334,21,1,0,1,0.6666667,0,0,4,1,1,-,0,0,-,0
fr.jayasoft.ivy.util.IvyPatternHelper,28,1,0,20,83,374,15,0,25,1.0123457,926,0.16666667,0,0,0.22633745,0,0,31.642857,12,2,-,1,2,-,0
fr.jayasoft.ivy.conflict.LatestConflictManager$1,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,-,0,-,-,0,-,0
fr.jayasoft.ivy.latest.LatestTimeStrategy,2,3,0,3,5,0,1,2,1,0,15,1,0,1,1,0,0,6,2,1,-,1,0,-,0
fr.jayasoft.ivy.repository.file.FileResource,11,1,0,3,19,1,2,2,11,0.45,67,1,1,0,0.3181818,0,0,4.909091,6,2,-,1,0,-,0
fr.jayasoft.ivy.resolver.AbstractResourceResolver,25,3,1,15,85,210,1,0,10,0.75,542,1,0,0.7830189,0.1923077,1,5,20.52,14,1,-,1,2,-,0
fr.jayasoft.ivy.DefaultModuleDescriptor$ModuleIdMatcher,2,1,0,4,4,0,1,3,2,0,20,1,2,0,0.8333333,0,0,8,-,0,-,-,0,-,0
fr.jayasoft.ivy.url.URLHandlerRegistry,5,1,0,12,10,4,8,0,4,0.5,35,1,1,0,0.25,0,0,5.8,2,1,-,1,0,-,0
fr.jayasoft.ivy.repository.RepositoryCopyProgressListener,6,1,0,6,13,0,3,3,6,0.4,55,1,1,0,0.45833334,0,0,7.8333335,2,1,-,0,0,-,0
fr.jayasoft.ivy.util.MessageImpl,4,1,0,9,4,6,9,0,4,2,4,0,0,0,0.75,0,0,0,1,1,-,1,1,-,0
fr.jayasoft.ivy.event.FilteredIvyListener,4,1,0,4,7,0,1,3,4,0.33333334,31,1,2,0,0.4375,0,0,6.25,1,1,-,0,0,-,0
fr.jayasoft.ivy.version.PatternVersionMatcher,5,2,0,4,21,0,0,0,4,0.16666667,144,1,0,0.6363636,0.53333336,1,1,27.2,1,1,-,0,0,-,0
fr.jayasoft.ivy.ant.AntMessageImpl$1,8,1,0,5,12,22,1,5,7,0.85714287,46,0.5,1,0,0.6666667,0,0,4.5,-,0,-,-,0,-,0
fr.jayasoft.ivy.matcher.NoMatcher,5,1,0,2,6,8,1,1,3,0.75,20,1,1,0,0.5,0,0,2.8,1,1,-,0,0,-,0
fr.jayasoft.ivy.xml.XmlModuleDescriptorParser$Parser,12,3,0,28,107,2,1,0,3,0.8888889,1764,1,5,0.8076923,0.32323232,2,6,144.5,-,0,-,-,0,-,0
fr.jayasoft.ivy.namespace.Namespace,11,1,0,16,16,31,14,4,8,0.8,77,0.8333333,3,0,0.26,0,0,5.4545455,3,1,-,0,0,-,0
fr.jayasoft.ivy.ArtifactId,8,1,0,12,17,20,11,1,8,0.5,121,1,1,0,0.34375,1,1,13.625,0,0,-,1,0,-,0
fr.jayasoft.ivy.url.HttpClientHandler$GETInputStream,14,2,0,3,29,0,1,0,12,0.42307693,88,1,0,0.42857143,0.23469388,2,3,5.142857,-,0,-,-,0,-,0
fr.jayasoft.ivy.url.HttpClientHandler$HttpClientHelper2x,4,1,0,6,13,6,1,0,2,2,36,0,0,0,0.5,0,0,8,-,0,-,-,0,-,0
fr.jayasoft.ivy.url.URLHandlerDispatcher,15,1,0,6,31,89,2,0,15,0.10714286,133,1,1,0,0.33333334,0,0,7.733333,1,1,-,1,1,-,0
fr.jayasoft.ivy.DefaultPublishingDRResolver,2,1,1,6,4,1,3,3,2,2,8,0,0,0,0.625,0,0,3,1,1,-,1,1,-,0
fr.jayasoft.ivy.circular.WarnCircularDependencyStrategy,4,2,0,6,10,4,1,5,2,0.6666667,27,1,1,0.5,0.5,0,0,5.5,1,1,-,0,0,-,0
fr.jayasoft.ivy.resolver.ChainResolver$ResolvedModuleRevisionArtifactInfo,3,1,0,4,8,0,1,0,3,0,20,1,1,0,0.6666667,0,0,5.3333335,-,0,-,-,0,-,0
fr.jayasoft.ivy.ant.IvyBuildList,21,4,0,15,86,138,0,15,17,0.85625,570,1,0,0.75308645,0.17619048,2,3,25.761906,12,1,-,0,0,-,0
fr.jayasoft.ivy.event.IvyEventFilter$2,2,1,0,4,6,0,1,4,1,0.33333334,51,0,2,0,0.6,0,0,23,-,0,-,-,0,-,0
fr.jayasoft.ivy.resolver.ChainResolver,20,2,0,19,84,88,1,0,14,0.71929824,685,1,0,0.67241377,0.16666667,1,3,33.1,16,1,-,1,6,-,0
fr.jayasoft.ivy.repository.vsftp.VsftpRepository$1,2,3,0,2,9,0,1,0,1,0,51,0,1,0.984375,0.6,1,1,22.5,-,0,-,-,0,-,0
fr.jayasoft.ivy.status.StatusManager,13,1,0,9,51,24,7,3,12,0.65,297,1,0,0,0.34615386,0,0,21.461538,2,1,-,0,0,-,0
fr.jayasoft.ivy.resolver.AbstractResolver,40,1,3,28,80,726,4,0,30,0.82905984,508,1,3,0,0.1078125,0,0,11.475,12,1,-,1,3,-,0
fr.jayasoft.ivy.repository.vsftp.VsftpRepository$3,2,3,0,2,11,0,1,0,1,0,54,0,1,0.984375,0.75,2,2,25.5,-,0,-,-,0,-,0
fr.jayasoft.ivy.repository.vsftp.VsftpResource,4,2,0,4,13,0,1,0,3,0.33333334,41,1,1,0.8125,0.5833333,1,2,9,3,1,-,0,0,-,0
fr.jayasoft.ivy.version.Match$1,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,-,0,-,-,0,-,0
fr.jayasoft.ivy.latest.ComparatorLatestStrategy,6,2,3,5,13,0,3,2,6,0.2,76,1,0,0.6,0.45833334,1,1,11.5,1,1,-,0,0,-,0
fr.jayasoft.ivy.ant.IvyDeliver$1,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,-,0,-,-,0,-,0
fr.jayasoft.ivy.repository.vfs.VfsResource,14,1,0,10,34,65,1,0,13,0.35576922,207,1,0,0,0.4047619,0,0,13.214286,10,2,-,0,0,-,0
fr.jayasoft.ivy.version.ExactVersionMatcher,3,2,0,3,6,3,1,0,3,2,15,0,0,0.7777778,0.8333333,2,2,4,2,1,-,0,0,-,0
fr.jayasoft.ivy.util.XMLHelper,7,1,0,7,23,15,5,0,5,0.8888889,148,0.5,0,0,0.4,0,0,19.285715,4,1,-,1,2,-,0
fr.jayasoft.ivy.ModuleRevisionId,20,2,0,102,55,174,99,4,20,0.7293233,548,1,1,0.36,0.28333333,1,1,26.05,14,1,-,1,3,-,0
fr.jayasoft.ivy.Ivy$3,2,1,0,2,6,1,1,2,1,1,33,0,1,0,0.6666667,0,0,15,-,0,-,-,0,-,0
fr.jayasoft.ivy.ant.IvyCheck,7,4,0,7,26,0,0,7,7,0.6111111,145,1,0,0.9104478,0.35714287,0,0,19.285715,1,1,-,1,0,-,0
fr.jayasoft.ivy.report.DownloadStatus,3,1,0,10,4,1,10,0,1,0.75,32,0.25,3,0,0.75,0,0,8.333333,0,0,-,1,0,-,0
fr.jayasoft.ivy.tools.analyser.RepositoryAnalyser,3,1,0,11,22,3,0,0,3,2,101,0,0,0,0.41666666,0,0,32.666668,1,1,-,0,0,-,0
fr.jayasoft.ivy.repository.ssh.SshCache$cfUserInfo,7,1,0,5,14,15,1,4,7,0.7777778,107,1,0,0,0.61904764,0,0,13.428572,-,0,-,-,0,-,0
fr.jayasoft.ivy.ant.IvyResolve,35,4,0,11,78,439,2,10,35,0.9099265,564,1,0,0.6421053,0.37142858,3,4,14.657143,12,2,-,1,2,-,1
fr.jayasoft.ivy.util.Configurator$Attribute,5,1,0,2,6,6,2,0,5,0.75,24,1,0,0,0.7,0,0,3.4,-,0,-,-,0,-,0
fr.jayasoft.ivy.matcher.RegexpPatternMatcher$RegexpMatcher,3,1,0,2,7,1,1,1,3,0.5,19,1,0,0,0.8333333,0,0,5,-,0,-,-,0,-,0
fr.jayasoft.ivy.resolver.ApacheHttpURLLister,4,1,0,2,8,4,0,0,4,0.6666667,24,1,1,0,0.5,0,0,4.75,0,0,-,1,0,-,0
fr.jayasoft.ivy.version.VersionRangeMatcher,12,2,0,7,31,10,3,0,9,1.010101,303,1,1,0.5,0.3939394,1,1,22,2,1,-,0,0,-,0
fr.jayasoft.ivy.repository.ssh.SshRepository,20,3,0,12,79,144,2,11,14,0.88596493,785,1,0,0.66071427,0.22777778,2,3,37.95,1,1,-,0,0,-,0
fr.jayasoft.ivy.report.ReportOutputter,2,1,0,4,2,1,4,1,2,2,4,0,0,0,0.6666667,0,0,0,1,1,-,1,0,-,0
fr.jayasoft.ivy.matcher.ExactOrRegexpPatternMatcher$ExactOrRegexpMatcher,3,1,0,5,8,1,1,4,3,0.5,34,1,2,0,0.8333333,0,0,9.666667,-,0,-,-,0,-,0
fr.jayasoft.ivy.xml.XmlReportParser$SaxXmlReportParser$1,4,2,0,5,37,0,1,0,2,0.8717949,286,0.9230769,2,0.85,0.5,1,2,67.25,-,0,-,-,0,-,0
fr.jayasoft.ivy.namespace.MRIDTransformationRule$MridRuleMatcher,8,1,0,4,32,16,1,3,2,0.5,332,1,0,0,0.3809524,0,0,40.25,-,0,-,-,0,-,0
fr.jayasoft.ivy.resolver.BasicResolver$2,2,1,0,11,7,0,1,0,1,0,36,0,2,0,0.6,0,0,16,-,0,-,-,0,-,0
fr.jayasoft.ivy.filter.FilterHelper,4,1,0,9,18,4,6,3,3,0.6666667,77,0,1,0,0.33333334,0,0,18,2,1,-,0,0,-,0
fr.jayasoft.ivy.repository.sftp.SFTPRepository$1,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,-,0,-,-,0,-,0
fr.jayasoft.ivy.resolver.BasicResolver$3,9,1,0,5,17,0,1,0,8,0.5625,50,0,2,0,0.4074074,0,0,4.3333335,-,0,-,-,0,-,0
fr.jayasoft.ivy.conflict.LatestConflictManager$IvyNodeArtifactInfo,5,1,0,5,9,0,1,4,3,0,28,1,1,0,0.53333336,0,0,4.4,-,0,-,-,0,-,0
fr.jayasoft.ivy.util.Message,21,1,0,72,47,168,70,0,19,0.95,382,0.5,0,0,0.1375,0,0,16.714285,13,2,-,1,4,-,0
fr.jayasoft.ivy.latest.LatestRevisionStrategy,6,3,0,4,18,5,2,3,5,0.65,98,0.75,0,0.71428573,0.46666667,0,0,14.666667,2,1,-,1,1,-,0
fr.jayasoft.ivy.repository.ssh.SshCache$Entry,10,1,0,8,22,19,2,8,7,0.8148148,129,0.8333333,1,0,0.21428572,0,0,11.3,-,0,-,-,0,-,0
fr.jayasoft.ivy.ant.IvyInstall,22,4,0,7,36,161,0,7,22,0.8952381,243,1,0,0.74390244,0.36363637,2,2,9.590909,7,1,-,0,0,-,0
fr.jayasoft.ivy.version.VersionRangeMatcher$1,2,1,0,5,7,0,1,0,1,0,54,0,1,0,0.6666667,0,0,25.5,-,0,-,-,0,-,0
fr.jayasoft.ivy.resolver.RevisionEntry,7,1,0,9,12,0,7,3,7,0.5,40,1,1,0,0.42857143,0,0,4.428571,0,0,-,1,0,-,0
fr.jayasoft.ivy.namespace.Namespace$2,3,1,0,5,13,0,1,5,2,0,48,0,1,0,0.5555556,0,0,14.666667,-,0,-,-,0,-,0
fr.jayasoft.ivy.IvyNode$EvictionData,6,1,0,5,11,0,4,2,6,0.6,77,1,2,0,0.33333334,0,0,11.166667,-,0,-,-,0,-,0
fr.jayasoft.ivy.IvyContext,15,1,0,16,29,81,14,3,11,0.8367347,149,1,2,0,0.19387755,0,0,8.466666,9,2,-,0,0,-,0
fr.jayasoft.ivy.filter.NotFilter,3,1,0,2,5,0,1,1,3,0,22,1,1,0,0.5555556,0,0,6,1,1,-,0,0,-,0
fr.jayasoft.ivy.circular.ErrorCircularDependencyStrategy,4,2,0,5,6,4,1,4,2,0.6666667,21,1,1,0.5,0.5,0,0,4,1,1,-,0,0,-,0
fr.jayasoft.ivy.util.CopyProgressEvent,7,1,0,3,8,15,3,0,6,0.5,51,1,0,0,0.53571427,0,0,5.857143,0,0,-,1,0,-,0
fr.jayasoft.ivy.Artifact,8,1,0,52,8,28,49,3,8,2,8,0,0,0,1,0,0,0,4,1,-,1,0,-,0
fr.jayasoft.ivy.ant.IvyReport,32,4,0,15,86,348,0,15,27,0.8883375,660,1,0,0.6630435,0.35,2,3,19.21875,12,2,-,1,5,-,0
fr.jayasoft.ivy.event.resolve.StartResolveDependencyEvent,1,3,0,5,2,0,1,4,1,2,9,0,0,1,1,0,0,7,1,1,-,0,0,-,0
fr.jayasoft.ivy.conflict.LatestConflictManager,9,2,0,10,36,14,1,10,8,0.5625,166,1,1,0.45454547,0.37777779,0,0,17.222221,2,1,-,1,1,-,0
fr.jayasoft.ivy.ant.AddPathTask,13,3,0,8,32,4,0,8,13,0.6666667,134,1,0,0.75510204,0.1923077,2,2,9.076923,1,1,-,0,0,-,0
fr.jayasoft.ivy.ant.IvyDeliver$DeliverDRResolver,4,2,0,15,44,0,1,15,2,0,495,0,1,0.33333334,0.5,1,1,122.5,-,0,-,-,0,-,0
fr.jayasoft.ivy.version.VersionMatcher,5,1,0,13,5,10,12,2,5,2,5,0,0,0,0.6666667,0,0,0,2,1,-,0,0,-,0
fr.jayasoft.ivy.tools.analyser.JarModule,4,1,0,5,9,0,4,0,4,0.33333334,34,1,1,0,0.5,0,0,7,1,1,-,0,0,-,0
fr.jayasoft.ivy.repository.LazyResource,14,1,1,2,19,79,1,1,7,0.8076923,97,1,0,0,0.2857143,0,0,5.5,1,1,-,0,0,-,0
fr.jayasoft.ivy.DependencyDescriptor,20,1,0,37,20,190,32,6,20,2,20,0,0,0,0.3625,0,0,0,8,1,-,1,0,-,0
fr.jayasoft.ivy.PublishingDependencyRevisionResolver,1,1,0,6,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,-,1,1,-,0
fr.jayasoft.ivy.event.download.PrepareDownloadEvent,2,2,0,3,3,0,1,3,2,1,15,0.5,1,0.9230769,0.6666667,0,0,5.5,2,1,-,0,0,-,0
fr.jayasoft.ivy.repository.vfs.IvyWebdavFileSystem,1,1,0,4,2,0,1,3,0,2,4,0,0,0,1,0,0,3,1,1,-,0,0,-,0
fr.jayasoft.ivy.resolver.FileURLLister,5,1,0,2,22,8,1,0,5,0.5,97,1,0,0,0.4,0,0,18.2,0,0,-,1,0,-,0
fr.jayasoft.ivy.event.IvyEventFilter,3,1,0,13,23,0,4,11,2,1,201,1,3,0,0.5833333,0,0,64,3,1,-,0,0,-,0
fr.jayasoft.ivy.matcher.ExactPatternMatcher,5,1,0,8,9,8,4,4,3,0.75,29,1,1,0,0.5,0,0,4.6,1,1,-,0,0,-,0
fr.jayasoft.ivy.IvyNode$Caller,11,1,0,6,28,7,3,4,11,0.78333336,164,0.8333333,4,0,0.1919192,1,1,13.363636,-,0,-,-,0,-,0
fr.jayasoft.ivy.ModuleDescriptorSorter,6,1,0,10,47,7,1,9,4,0.46666667,258,1,0,0,0.41666666,0,0,41.5,5,1,-,0,0,-,0
fr.jayasoft.ivy.repository.Repository,10,1,0,14,10,45,11,3,10,2,10,0,0,0,0.36666667,0,0,0,4,1,-,1,2,-,0
fr.jayasoft.ivy.resolver.IvyRepResolver$1,2,2,0,3,7,0,1,0,1,0,34,0,1,0.9444444,0.6,1,1,15,-,0,-,-,0,-,0
fr.jayasoft.ivy.ant.IvyRepositoryReport,37,4,0,17,91,506,0,17,31,0.90555555,620,1,0,0.62886596,0.41216215,2,2,15.351352,1,1,-,0,0,-,0
fr.jayasoft.ivy.event.IvyEvent,13,1,5,21,33,44,17,5,6,0.5555556,162,1,1,0,0.18803419,1,1,11.230769,6,1,-,0,0,-,0
fr.jayasoft.ivy.repository.sftp.SFTPRepository$MyProgressMonitor,5,1,0,3,9,0,1,3,3,0.375,37,0.5,1,0,0.4,0,0,6,-,0,-,-,0,-,0
fr.jayasoft.ivy.util.CopyProgressListener,3,1,0,15,3,3,14,1,3,2,3,0,0,0,1,0,0,0,0,0,-,1,0,-,0
fr.jayasoft.ivy.ConflictManager,2,1,0,10,2,1,10,1,2,2,2,0,0,0,0.6666667,0,0,0,1,1,-,1,0,-,0
fr.jayasoft.ivy.repository.vfs.IvyWebdavConnectionManager$Entry,6,1,0,3,7,3,2,2,0,0.4,36,1,0,0,0.3,0,0,4.6666665,-,0,-,-,0,-,0
fr.jayasoft.ivy.repository.sftp.SFTPRepository,14,3,0,17,65,91,3,16,7,2,440,0,0,0.74,0.2767857,2,3,30.428572,6,1,-,0,0,-,0
fr.jayasoft.ivy.resolver.BasicResolver$1,2,1,0,8,6,0,1,0,1,0,44,0,3,0,0.5833333,0,0,19.5,-,0,-,-,0,-,0
fr.jayasoft.ivy.util.IvyPatternHelper$OriginalArtifactNameValue,3,1,0,8,18,0,1,0,3,0.5,122,1,1,0,0.5555556,0,0,37,-,0,-,-,0,-,0
fr.jayasoft.ivy.version.Match$NoMatchMatcher,4,1,0,3,5,6,1,0,2,2,14,0,0,0,0.5,0,0,2.5,-,0,-,-,0,-,0
fr.jayasoft.ivy.ant.AntMessageImpl,6,1,0,6,22,0,2,5,5,0.46666667,89,1,0,0,0.55,0,0,13.333333,5,2,-,1,3,-,0
fr.jayasoft.ivy.matcher.MatcherHelper,8,1,0,9,21,28,4,5,8,2,141,0,0,0,0.3125,0,0,16.625,2,1,-,0,0,-,0
fr.jayasoft.ivy.ant.IvyExtractFromSources$Ignore,3,1,0,1,4,1,1,0,3,0.5,14,0,0,0,0.6666667,0,0,3.3333333,-,0,-,-,0,-,0
fr.jayasoft.ivy.event.download.DownloadEvent,3,2,3,7,8,1,3,4,2,0.5,28,1,1,0.85714287,0.5833333,0,0,8,2,1,-,0,0,-,0
fr.jayasoft.ivy.resolver.IBiblioResolver,24,6,0,14,57,222,0,0,19,0.6956522,349,0.6,0,0.8435374,0.13988096,5,10,13.333333,11,2,-,1,0,-,0
