name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,ADD,DEL,CADD,CDEL,bugs
org.apache.poi.poifs.storage.BlockAllocationTableWriter,8,1,0,7,17,0,2,5,7,0.571428571,134,1,2,0,0.458333333,0,0,15.375,3,1.375,1,1,135,1,1
org.apache.poi.poifs.dev.POIFSViewer,3,1,0,2,21,3,0,2,2,2,112,0,0,0,0.333333333,0,0,36.33333333,4,2.3333,1,1,113,1,0
org.apache.poi.hssf.record.CalcModeRecord,12,2,0,5,22,54,2,3,10,0.981818182,120,0.2,0,0.55,0.5,1,6,8.583333333,2,0.8333,7,1,116,1,0
org.apache.poi.hssf.record.BeginRecord,9,2,0,4,17,36,1,3,7,1.125,72,0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,1,1,73,1,0
org.apache.poi.poifs.eventfilesystem.POIFSReaderEvent,4,1,0,5,5,0,3,2,3,0.666666667,28,1,2,0,0.4375,0,0,5.25,1,0.75,1,1,29,1,0
org.apache.poi.hssf.record.SeriesTextRecord,18,2,0,6,33,81,1,5,16,0.764705882,308,0.8,0,0.423076923,0.305555556,1,6,15.83333333,2,0.8889,308,0,308,0,0
org.apache.poi.hssf.record.formula.MemFuncPtg,10,3,0,5,13,3,2,3,10,0.722222222,73,0.5,0,0.466666667,0.4,1,2,6.1,1,0.8,73,0,73,0,0
org.apache.poi.hssf.usermodel.HSSFPalette,4,1,0,5,8,0,1,4,3,0,79,1,1,0,0.5625,0,0,18.5,5,2,79,0,79,0,0
org.apache.poi.poifs.property.PropertyTable,11,1,0,11,34,0,2,9,10,0.566666667,210,1,1,0,0.272727273,0,0,17.81818182,3,1.0909,1,1,211,1,0
org.apache.poi.hssf.record.BookBoolRecord,11,2,0,5,21,43,2,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,1,1,107,1,0
org.apache.poi.poifs.filesystem.DirectoryEntry,9,1,0,8,9,36,5,4,9,2,9,0,0,0,0.314814815,0,0,0,1,1,14,1,21,1,0
org.apache.poi.hssf.usermodel.HSSFCellStyle,42,1,0,6,89,0,4,2,41,1,361,0.066666667,1,0,0.304761905,0,0,6.523809524,5,1.0952,21,9,350,9,0
org.apache.poi.hssf.record.SupBookRecord,13,2,0,5,24,56,2,3,11,0.777777778,141,0.666666667,0,0.523809524,0.5,1,6,9.615384615,2,0.8462,141,0,141,0,0
org.apache.poi.hssf.record.formula.BoolPtg,10,2,0,3,12,3,2,2,9,0.916666667,87,0.5,0,0.5,0.283333333,1,2,7.3,2,0.9,87,0,87,0,0
org.apache.poi.hssf.record.DSFRecord,11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,1,1,107,1,0
org.apache.poi.hssf.record.formula.MissingArgPtg,7,2,0,2,8,21,1,2,7,1.166666667,32,0.5,0,0.583333333,0.428571429,1,2,3.285714286,1,0.7143,32,0,32,0,0
org.apache.poi.hssf.record.LineFormatRecord,26,2,0,6,46,117,1,5,24,0.936363636,505,0.363636364,3,0.323529412,0.346153846,1,6,17.57692308,2,0.9231,45,37,474,37,0
org.apache.poi.hssf.record.RKRecord,24,2,0,9,50,244,3,6,22,0.90821256,402,0.444444444,0,0.34375,0.284722222,1,5,15.375,6,1.4583,18,5,397,5,0
org.apache.poi.hssf.record.formula.NotEqualPtg,9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778,62,0,62,0,0
org.apache.poi.poifs.storage.HeaderBlockReader,7,1,0,7,20,9,2,5,7,0.833333333,173,1,5,0,0.571428571,0,0,22.85714286,2,1,3,2,176,2,0
org.apache.poi.hssf.record.InterfaceHdrRecord,11,2,0,5,21,49,2,3,9,0.933333333,107,0.333333333,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,1,1,108,1,0
org.apache.poi.hssf.dev.HSSF,4,1,0,10,49,0,0,10,4,0,492,1,2,0,0.5625,0,0,121,8,2,2,2,494,2,0
org.apache.poi.hssf.record.formula.SubtractPtg,9,2,0,4,13,36,2,2,9,1.125,59,0,0,0.3,0.333333333,0,0,5.333333333,1,0.7778,12,9,68,9,0
org.apache.poi.poifs.filesystem.POIFSDocument,16,1,0,20,55,0,9,14,14,0.5,453,1,3,0,0.198863636,0,0,27.0625,6,1.0625,1,1,454,1,0
org.apache.poi.hssf.record.InterfaceEndRecord,9,2,0,5,17,36,2,3,7,1.125,72,0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,1,1,73,1,0
org.apache.poi.poifs.filesystem.POIFSDocumentPath,9,1,0,10,20,0,10,0,9,0.25,294,1,0,0,0.311111111,1,1,31.44444444,7,1.8889,1,1,295,1,1
org.apache.poi.poifs.property.Property,32,1,3,19,65,290,13,6,18,0.962648557,732,1,16,0,0.17578125,0,0,20.6875,3,1.1563,9,66,680,66,0
org.apache.poi.hssf.record.ContinueRecord,14,2,0,6,28,61,3,3,11,0.807692308,245,0.5,0,0.5,0.5,1,5,16.35714286,4,1.0714,20,11,241,11,0
org.apache.poi.hssf.util.HSSFColor,6,1,48,49,56,15,49,46,6,1.2,923,1,0,0,0.666666667,0,0,152.5,1,0.8333,291,7,579,7,0
org.apache.poi.hssf.record.RefModeRecord,12,2,0,5,22,54,2,3,10,0.954545455,119,0.25,0,0.55,0.5,1,6,8.583333333,2,0.8333,7,1,115,1,0
org.apache.poi.hssf.record.FormatRecord,17,2,0,7,32,72,3,4,15,0.791666667,282,0.833333333,0,0.44,0.268907563,1,6,15.23529412,4,1.2941,57,18,266,18,0
org.apache.poi.hssf.record.SaveRecalcRecord,12,2,0,5,22,46,2,3,10,0.818181818,127,0.5,0,0.55,0.4,1,6,9.416666667,2,1,7,1,123,1,0
org.apache.poi.hssf.record.EOFRecord,10,2,0,6,18,45,3,3,8,1.111111111,79,0,0,0.611111111,0.525,1,6,6.8,2,0.8,6,1,78,1,0
org.apache.poi.hssf.record.formula.EqualPtg,9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778,62,0,62,0,0
org.apache.poi.hssf.record.DefaultDataLabelTextPropertiesRecord,12,2,0,5,24,46,1,4,10,0.981818182,144,0.2,0,0.55,0.5,1,6,10.58333333,2,0.8333,17,13,137,13,0
org.apache.poi.hssf.record.SeriesListRecord,12,2,0,4,24,36,1,3,10,0.772727273,143,0.5,0,0.55,0.4,1,6,10.75,2,0.8333,14,9,133,9,0
org.apache.poi.hssf.record.formula.Ptg,12,1,16,46,56,60,25,35,12,1,415,0.25,0,0,0.283333333,0,0,33.25,4,1.1667,204,51,370,51,1
org.apache.poi.hssf.record.formula.AddPtg,10,2,0,4,14,45,2,2,10,1.111111111,63,0.333333333,0,0.272727273,0.32,0,0,5,1,0.8,18,30,115,30,0
org.apache.poi.poifs.filesystem.DirectoryNode,20,2,0,14,65,94,3,14,15,0.649122807,327,1,2,0.321428571,0.154545455,1,1,15.2,3,1.15,20,1,336,1,0
org.apache.poi.dev.RecordGenerator,3,1,0,1,30,3,0,1,2,2,315,0,0,0,0.333333333,0,0,104,1,0.6667,79,66,394,66,0
org.apache.poi.hssf.record.PlotAreaRecord,10,2,0,4,18,45,1,3,8,1.111111111,87,0,0,0.611111111,0.525,1,6,7.6,2,0.8,87,0,87,0,0
org.apache.poi.hssf.record.CellValueRecordInterface,10,1,0,13,10,45,13,0,10,2,10,0,0,0,0.4,0,0,0,1,1,7,3,16,3,0
org.apache.poi.hssf.record.DateWindow1904Record,11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,1,1,107,1,0
org.apache.poi.hssf.record.RefreshAllRecord,11,2,0,5,21,43,2,3,9,0.85,116,0.5,0,0.578947368,0.418181818,1,6,9.363636364,2,1,1,1,117,1,0
org.apache.poi.hssf.record.LinkedDataFormulaField,10,1,0,4,31,3,1,3,9,0.222222222,183,0,0,0,0.333333333,0,0,17.2,2,1.3,183,0,183,0,0
org.apache.poi.hssf.util.CellReference,12,1,0,6,30,34,6,0,9,0.690909091,306,1,0,0,0.375,0,0,24.08333333,6,1.5833,306,0,306,0,0
org.apache.poi.hssf.record.DeltaRecord,12,2,0,5,23,54,2,3,10,0.909090909,117,0.333333333,0,0.55,0.4,1,6,8.5,2,0.8333,7,1,113,1,0
org.apache.poi.hssf.record.formula.NumberPtg,10,2,0,4,18,39,2,3,9,0.851851852,78,0.333333333,0,0.5,0.283333333,1,2,6.5,1,0.7,78,0,78,0,0
org.apache.poi.hpsf.MarkUnsupportedException,4,4,0,3,8,6,2,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,44,47,64,47,0
org.apache.poi.hssf.record.SSTRecordSizeCalculator,8,1,0,3,20,0,2,2,3,0.369047619,441,1,1,0,0.416666667,0,0,52.625,6,2.375,441,0,441,0,0
org.apache.poi.hssf.record.UnitsRecord,12,2,0,5,24,46,1,4,10,0.818181818,141,0.5,0,0.55,0.5,1,6,10.58333333,2,0.8333,15,11,132,11,0
org.apache.poi.hssf.record.formula.DividePtg,9,2,0,4,13,36,2,2,9,1.125,64,0,0,0.3,0.333333333,0,0,5.888888889,1,0.7778,16,11,72,11,0
org.apache.poi.hpsf.HPSFException,5,3,3,4,7,4,4,0,5,0.5,29,1,0,0.944444444,0.6,0,0,4.6,1,0.2,55,47,84,47,0
org.apache.poi.hssf.record.BoundSheetRecord,20,2,0,7,40,142,3,4,18,0.798245614,342,0.833333333,0,0.392857143,0.3,1,6,15.8,10,1.5,110,52,363,52,0
org.apache.poi.hssf.eventusermodel.AbortableHSSFListener,3,1,0,4,4,3,1,3,3,2,7,0,0,0,0.833333333,0,0,1.333333333,1,0.6667,7,0,7,0,1
org.apache.poi.hssf.record.SelectionRecord,20,2,0,5,31,138,2,3,18,0.827067669,306,0.857142857,0,0.392857143,0.36,1,6,13.95,2,0.9,28,12,294,12,0
org.apache.poi.util.POILogFactory,4,1,0,6,15,4,4,2,2,0.333333333,55,1,0,0,0.333333333,0,0,12.5,2,0.75,10,4,56,4,0
org.apache.poi.hssf.record.BoolErrRecord,30,2,0,6,50,327,2,4,28,0.775862069,505,0.833333333,0,0.289473684,0.216666667,1,6,15.63333333,8,2.0667,35,8,469,8,0
org.apache.poi.hssf.record.FrameRecord,18,2,0,6,35,37,1,5,16,0.806722689,287,0.571428571,2,0.423076923,0.366666667,1,6,14.55555556,2,0.8889,25,20,275,20,0
org.apache.poi.hssf.record.GridsetRecord,12,2,0,5,22,46,2,3,10,0.818181818,128,0,0,0.55,0.4,1,6,9.5,2,1,7,1,124,1,0
org.apache.poi.poifs.storage.HeaderBlockConstants,0,1,0,2,0,0,2,0,0,2,10,0,0,0,0,0,0,0,0,0,11,10,20,10,0
org.apache.poi.hssf.record.formula.FuncPtg,7,3,0,4,17,0,2,2,6,0.888888889,120,0.333333333,0,0.772727273,0.523809524,1,5,15.71428571,1,0.7143,120,0,120,0,0
org.apache.poi.hssf.dev.FormulaViewer,9,1,0,11,43,28,0,11,6,0.6875,416,1,0,0,0.333333333,0,0,45,13,3.2222,103,26,336,26,0
org.apache.poi.hssf.usermodel.HSSFName,7,1,0,4,22,0,1,3,5,0.166666667,88,1,2,0,0.428571429,0,0,11.28571429,2,1,88,0,88,0,1
org.apache.poi.hssf.record.SSTSerializer,12,1,0,7,35,16,2,6,8,0.727272727,359,0.555555556,2,0,0.319444444,0,0,28.16666667,9,2,359,0,359,0,0
org.apache.poi.hssf.usermodel.HSSFPrintSetup,39,1,0,3,78,0,2,1,38,0.9,261,0,1,0,0.302564103,0,0,5.435897436,2,1.0256,261,0,261,0,0
org.apache.poi.poifs.filesystem.DocumentOutputStream,8,2,0,3,15,4,3,0,5,0.428571429,90,1,0,0.416666667,0.425,1,1,9.875,1,0.875,1,1,91,1,0
org.apache.poi.hssf.record.IndexRecord,18,2,0,6,40,103,2,4,16,0.848739496,327,0,1,0.423076923,0.472222222,1,6,16.77777778,2,1.1667,12,1,305,1,0
org.apache.poi.hssf.record.MMSRecord,13,2,0,5,22,66,2,3,11,0.805555556,140,0.666666667,0,0.523809524,0.4,1,6,9.538461538,2,0.8462,1,1,141,1,0
org.apache.poi.hpsf.UnexpectedPropertySetTypeException,4,4,0,4,8,6,3,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,45,48,65,48,0
org.apache.poi.poifs.storage.BlockAllocationTableReader,7,1,0,12,29,1,7,6,1,0,257,1,1,0,0.514285714,0,0,35.57142857,2,0.7143,1,1,258,1,0
org.apache.poi.util.BinaryTree,57,2,0,18,87,1362,17,7,17,0.927083333,1806,1,1,0.25,0.265306122,1,7,30.47368421,19,2.5263,1,1,1807,1,0
org.apache.poi.poifs.eventfilesystem.POIFSReaderRegistry,6,1,0,4,22,0,1,3,0,0.333333333,163,1,0,0,0.5,0,0,25.66666667,5,2.3333,1,1,164,1,0
org.apache.poi.hssf.eventusermodel.HSSFEventFactory,6,1,0,10,19,15,2,8,5,2,171,0,0,0,0.666666667,0,0,27.5,1,0.8333,171,0,171,0,0
org.apache.poi.hssf.record.EndRecord,9,2,0,4,17,36,1,3,7,1.125,72,0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,1,1,73,1,0
org.apache.poi.hssf.model.WorkbookRecordList,28,1,0,2,35,198,1,1,28,0.841750842,388,1,0,0,0.383928571,0,0,12.46428571,12,1.75,388,0,388,0,0
org.apache.poi.hssf.record.PrintSetupRecord,49,2,0,8,66,664,4,4,46,0.902083333,728,0.95,8,0.196428571,0.270833333,1,6,13.44897959,2,0.9388,17,1,694,1,0
org.apache.poi.hssf.record.SeriesToChartGroupRecord,12,2,0,5,24,46,1,4,10,0.818181818,141,0.5,0,0.55,0.5,1,6,10.58333333,2,0.8333,141,0,141,0,0
org.apache.poi.hssf.record.ProtectionRev4Record,11,2,0,5,21,43,2,3,9,0.85,116,0.5,0,0.578947368,0.418181818,1,6,9.363636364,2,1,8,8,120,8,0
org.apache.poi.hssf.record.StyleRecord,24,2,0,7,39,204,2,5,21,0.882608696,418,0.7,1,0.34375,0.298611111,1,6,16,4,1.2917,31,15,399,15,0
org.apache.poi.hssf.record.formula.Area3DPtg,34,2,0,10,60,187,4,7,34,0.747474747,728,0.888888889,2,0.184210526,0.198529412,2,3,20.14705882,8,1.4118,728,0,728,0,1
org.apache.poi.hssf.record.formula.LessEqualPtg,9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778,62,0,62,0,0
org.apache.poi.hssf.record.CodepageRecord,11,2,0,5,21,49,2,3,9,0.933333333,107,0.333333333,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,1,1,108,1,1
org.apache.poi.util.HexRead,6,1,0,0,27,15,0,0,5,2,264,0,0,0,0.291666667,0,0,43,1,0.8333,264,0,264,0,0
org.apache.poi.hssf.record.ValueRangeRecord,40,2,0,6,60,90,1,5,38,0.838141026,786,0.9375,9,0.229166667,0.275,1,6,18.25,2,0.95,58,44,755,44,0
org.apache.poi.hssf.usermodel.HSSFRow,24,1,0,8,51,86,3,5,16,0.673913043,447,0.833333333,3,0,0.183333333,0,0,17.375,5,1.7083,10,6,461,6,1
org.apache.poi.hssf.record.ObjectLinkRecord,16,2,0,5,28,72,1,4,14,0.933333333,254,0.333333333,0,0.458333333,0.46875,1,6,14.3125,2,0.875,254,0,254,0,0
org.apache.poi.hssf.record.AxisUsedRecord,12,2,0,5,24,46,1,4,10,0.818181818,141,0.5,0,0.55,0.5,1,6,10.58333333,2,0.8333,15,11,132,11,0
org.apache.poi.hssf.record.PasswordRev4Record,11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,1,1,107,1,0
org.apache.poi.hssf.record.ChartRecord,18,2,0,5,31,91,1,4,16,0.776470588,303,0.8,0,0.423076923,0.458333333,1,6,15.55555556,2,0.8889,33,26,273,26,0
org.apache.poi.hssf.usermodel.HSSFHeader,16,1,0,2,30,88,1,1,14,0.683333333,250,0,1,0,0.21875,0,0,14.375,4,1.125,250,0,250,0,0
org.apache.poi.hssf.record.FontRecord,38,2,0,9,56,511,4,5,35,0.938063063,604,0.625,4,0.244444444,0.239382239,1,6,14.26315789,3,1,6,4,609,4,0
org.apache.poi.hssf.record.LabelSSTRecord,25,2,0,8,40,258,4,4,23,0.758333333,390,0.8,0,0.333333333,0.3,1,6,14.4,7,1.76,20,6,386,6,0
org.apache.poi.hssf.record.TextRecord,62,2,0,6,85,611,1,5,60,0.953972257,1390,0.5,14,0.157142857,0.266129032,1,6,20.58064516,2,0.9677,1390,0,1390,0,0
org.apache.poi.hssf.record.DBCellRecord,15,2,0,7,32,79,4,3,13,0.785714286,251,0.666666667,0,0.47826087,0.483333333,1,6,15.53333333,3,1.2,3,4,254,4,0
org.apache.poi.hssf.record.DatRecord,20,2,0,6,37,0,1,5,18,0.684210526,321,0.833333333,4,0.392857143,0.36,1,6,14.75,2,0.9,23,19,320,19,0
org.apache.poi.poifs.property.PropertyConstants,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,5,5,5,0
org.apache.poi.hpsf.SpecialPropertySet,10,2,2,5,20,0,2,3,10,0,53,1,1,0.64,0.55,1,2,4.2,1,0.9,65,54,118,54,0
org.apache.poi.hssf.record.DefaultColWidthRecord,12,2,0,5,22,54,2,3,10,0.818181818,117,0.5,0,0.55,0.5,1,6,8.583333333,2,0.8333,7,1,113,1,0
org.apache.poi.hssf.usermodel.HSSFSheet,75,1,0,26,200,281,3,23,63,0.923141892,1168,0.4375,3,0,0.141891892,0,0,14.36,18,1.68,381,12,998,12,0
org.apache.poi.hssf.eventusermodel.HSSFListener,1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0
org.apache.poi.hssf.usermodel.HSSFWorkbook,53,1,0,32,172,106,2,30,44,0.877622378,1743,0.727272727,4,0,0.146449704,0,0,31.67924528,32,2.0943,472,16,1025,16,1
org.apache.poi.hssf.record.WindowOneRecord,38,2,0,6,52,479,2,4,35,0.898648649,536,0.9375,6,0.244444444,0.335135135,1,6,12.68421053,2,0.9211,1,1,537,1,0
org.apache.poi.hssf.record.ColumnInfoRecord,27,2,0,6,42,209,2,4,24,0.846153846,372,0.9,3,0.323529412,0.346153846,1,6,12.40740741,2,0.8889,11,1,352,1,0
org.apache.poi.poifs.storage.HeaderBlockWriter,8,2,0,8,19,0,2,6,6,0.821428571,324,1,6,0.3,0.583333333,1,2,38.5,4,1.375,14,2,328,2,0
org.apache.poi.util.FixedField,4,1,0,5,4,6,4,1,4,2,4,0,0,0,0.583333333,0,0,0,1,1,1,1,5,1,0
org.apache.poi.hssf.record.ExtendedFormatRecord,96,2,0,9,117,3214,5,4,93,0.981194559,1478,0.483146067,34,0.106796117,0.313684211,1,6,13.46875,3,0.9896,2,2,1480,2,1
org.apache.poi.hssf.record.formula.GreaterEqualPtg,9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778,62,0,62,0,0
org.apache.poi.hpsf.NoSingleSectionException,4,5,0,2,8,6,1,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,48,51,68,51,0
org.apache.poi.hssf.record.DimensionsRecord,18,2,0,5,30,107,2,3,16,0.794117647,259,0.833333333,0,0.423076923,0.458333333,1,6,13.05555556,2,0.8889,11,1,243,1,0
org.apache.poi.hssf.record.formula.UnaryPlusPtg,10,2,0,4,14,45,2,2,10,1.111111111,59,0.333333333,0,0.272727273,0.32,0,0,4.6,1,0.8,59,0,59,0,0
org.apache.poi.hssf.record.RecordFactory,7,1,0,15,56,9,4,11,5,0.722222222,713,1,0,0,0.166666667,0,0,100.4285714,8,2,15,4,678,4,0
org.apache.poi.hssf.model.Sheet,108,1,0,60,341,4268,5,55,75,0.93564753,3365,0.714285714,16,0,0.078971963,0,0,29.83333333,34,2.0556,742,110,2990,110,1
org.apache.poi.poifs.filesystem.DocumentEntry,1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,1,1,2,1,0
org.apache.poi.hssf.record.SharedFormulaRecord,11,2,0,6,23,25,3,3,9,0.8,183,0.5,0,0.55,0.431818182,1,6,15.27272727,3,1.1818,183,0,183,0,0
org.apache.poi.hssf.record.formula.ControlPtg,1,2,1,2,2,0,1,1,1,2,4,0,0,1,1,0,0,3,0,0,4,0,4,0,0
org.apache.poi.hssf.record.PlotGrowthRecord,14,2,0,5,27,57,1,4,12,0.769230769,195,0.666666667,0,0.5,0.482142857,1,6,12.71428571,2,0.8571,21,16,179,16,0
org.apache.poi.hpsf.IllegalPropertySetDataException,4,5,0,1,8,6,0,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,20,0,20,0,0
org.apache.poi.poifs.property.RootProperty,3,3,0,8,10,3,6,2,1,2,27,0,0,0.971428571,0.666666667,1,1,8,1,0.3333,1,1,28,1,0
org.apache.poi.hssf.record.formula.UnaryMinusPtg,10,2,0,4,15,45,1,3,10,1.111111111,59,0.333333333,0,0.272727273,0.32,0,0,4.6,1,0.8,59,0,59,0,0
org.apache.poi.poifs.storage.SmallDocumentBlockList,5,2,0,5,12,10,1,4,5,2,32,0,0,0.555555556,0.5,0,0,5.4,1,0.8,1,1,33,1,0
org.apache.poi.hssf.record.aggregates.FormulaRecordAggregate,28,2,0,8,51,0,3,5,26,0.731481481,237,0.75,3,0.297297297,0.198412698,1,6,7.321428571,3,1.1786,237,0,237,0,0
org.apache.poi.poifs.filesystem.DocumentInputStream,13,2,0,13,23,0,10,3,11,0.642857143,271,1,1,0.45,0.256410256,1,2,19.30769231,2,0.9231,1,1,272,1,0
org.apache.poi.hssf.record.formula.MemErrPtg,11,2,0,3,14,33,1,3,11,0.9,66,0.75,0,0.4375,0.327272727,1,2,4.636363636,1,0.8182,11,2,59,2,0
org.apache.poi.hssf.usermodel.HSSFFont,20,1,0,4,39,0,3,1,19,0.978947368,140,0.133333333,1,0,0.258333333,0,0,5.25,1,0.95,2,3,142,3,1
org.apache.poi.hssf.record.AreaRecord,18,2,0,6,35,1,1,5,16,0.670588235,276,0.8,3,0.423076923,0.366666667,1,6,14.05555556,2,0.8889,21,17,273,17,0
org.apache.poi.poifs.dev.POIFSViewable,4,1,0,6,4,6,6,0,4,2,4,0,0,0,1,0,0,0,1,1,1,1,5,1,0
org.apache.poi.poifs.filesystem.POIFSWriterListener,1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,1,1,2,1,0
org.apache.poi.poifs.filesystem.DocumentDescriptor,4,1,0,2,18,0,1,1,4,0.222222222,129,1,1,0,0.4375,1,1,30.5,6,2.5,1,1,130,1,0
org.apache.poi.hssf.record.FontIndexRecord,12,2,0,5,24,46,1,4,10,0.818181818,141,0.5,0,0.55,0.5,1,6,10.58333333,2,0.8333,17,13,134,13,0
org.apache.poi.hssf.record.ProtectRecord,12,2,0,7,22,46,4,3,10,0.818181818,127,0.5,0,0.55,0.4,1,6,9.416666667,2,1,11,6,123,6,0
org.apache.poi.util.ByteField,11,1,0,4,15,21,1,3,11,0.533333333,90,1,0,0,0.454545455,0,0,6.909090909,1,0.6364,1,1,91,1,0
org.apache.poi.poifs.storage.BlockListImpl,6,1,2,5,13,0,2,3,4,0.5,107,1,2,0,0.458333333,0,0,16.5,3,1.1667,1,1,108,1,0
org.apache.poi.hssf.record.PasswordRecord,12,2,0,5,22,54,2,3,10,0.818181818,117,0.5,0,0.55,0.5,1,6,8.583333333,2,0.8333,9,1,115,1,0
org.apache.poi.hssf.record.formula.ReferencePtg,19,2,0,6,38,21,2,5,18,0.685185185,284,0.833333333,2,0.304347826,0.22556391,1,2,13.63157895,3,0.9474,284,0,284,0,0
org.apache.poi.hssf.record.TabIdRecord,11,2,0,5,25,43,2,3,9,0.8,182,0,0,0.578947368,0.418181818,1,6,15.36363636,2,1.0909,1,1,183,1,0
org.apache.poi.hssf.record.Record,15,1,125,146,23,105,146,0,12,2,84,0,0,0,0.483333333,0,0,4.6,1,0.8,277,7,402,7,0
org.apache.poi.hssf.record.RecalcIdRecord,13,2,0,4,27,46,1,3,11,0.777777778,201,0.333333333,0,0.523809524,0.333333333,1,6,14.23076923,2,1.0769,201,0,201,0,0
org.apache.poi.hssf.usermodel.HSSFDateUtil,11,1,0,2,26,53,1,2,6,1.033333333,226,1,0,0,0.157142857,0,0,19.27272727,24,3.6364,92,12,261,12,1
org.apache.poi.hssf.record.PrintHeadersRecord,12,2,0,5,22,46,2,3,10,0.818181818,128,0.5,0,0.55,0.4,1,6,9.5,2,1,7,1,124,1,0
org.apache.poi.util.ShortList,25,1,0,0,29,0,0,0,24,0.388888889,629,1,0,0,0.313333333,1,1,24.04,9,2.6,1,1,630,1,0
org.apache.poi.hssf.usermodel.HSSFFooter,16,1,0,2,30,88,1,1,14,0.683333333,250,0,1,0,0.21875,0,0,14.375,4,1.125,250,0,250,0,0
org.apache.poi.hssf.record.HCenterRecord,12,2,0,6,22,46,3,3,10,0.818181818,128,0.5,0,0.55,0.4,1,6,9.5,2,1,7,1,124,1,0
org.apache.poi.util.IntList,25,1,0,4,29,0,4,0,24,0.388888889,629,1,0,0,0.36,1,1,24.04,9,2.6,1,1,630,1,0
